main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,Baños_imp,Recámaras_imp,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,precio_m2,precio_m2_final
hermoso departamento roma oportunidad de adquirirlo // bonfi,"Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1550,depto,venta,2.0,19.4207579,-99.1653895,2.0,1.0,3.0,90.0,90.0,5.0,4100000.0,metros_cubicos,POINT (-99.1653895 19.4207579),12624,0901500010998,9,15,1,0998,Urbana,79,375.0,28.0,93.0,67.0,13.0,2.0,3.0,375.0,28.0,93.0,67.0,13.0,45555.555555555555,45555.555555555555
"un departamento para un gran estilo de vida, roma norte cgc","Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1585,depto,venta,2.0,19.4207579,-99.1653895,2.0,2.0,2.0,180.0,180.0,0.0,4100000.0,metros_cubicos,POINT (-99.1653895 19.4207579),12624,0901500010998,9,15,1,0998,Urbana,81,375.0,28.0,93.0,67.0,13.0,2.0,2.0,375.0,28.0,93.0,67.0,13.0,22777.777777777777,22777.777777777777
bonito y cálido departamento en la roma norte,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1588,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,98.0,98.0,0.0,4703000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,9,15,1,0998,Urbana,82,389.0,29.0,78.0,71.0,7.0,3.0,3.0,389.0,29.0,78.0,71.0,7.0,47989.795918367345,47989.795918367345
deparatmento en la col. roma norte,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1596,depto,venta,7.0,19.4220585,-99.1661464,1.0,,2.0,96.0,96.0,49.0,4800000.0,metros_cubicos,POINT (-99.1661464 19.4220585),12624,0901500010998,9,15,1,0998,Urbana,83,377.0,22.0,81.0,71.0,10.0,1.0,2.0,377.0,22.0,81.0,71.0,10.0,50000.0,50000.0
departamento clásico en roma norte totalmente renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1653,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,9,15,1,0998,Urbana,84,389.0,29.0,78.0,71.0,7.0,3.0,3.0,389.0,29.0,78.0,71.0,7.0,47990.29126213592,47990.29126213592
hermosos departamentos en roma norte en edificio renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1705,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,9,15,1,0998,Urbana,86,389.0,29.0,78.0,71.0,7.0,3.0,3.0,389.0,29.0,78.0,71.0,7.0,47990.29126213592,47990.29126213592
"vo exclusivos departamentos, excelentes acabados, roma norte","Salamanca  11, Roma Norte, Cuauhtémoc, Distrito Federal",1722,depto,venta,10.0,19.4214358,-99.1704172,1.0,1.0,1.0,42.0,42.0,0.0,3273000.0,metros_cubicos,POINT (-99.1704172 19.4214358),12624,0901500010998,9,15,1,0998,Urbana,87,384.0,11.0,85.0,91.0,11.0,1.0,1.0,384.0,11.0,85.0,91.0,11.0,77928.57142857143,77928.57142857143
departamento en venta en roma norte,"Salamanca 52, Roma Norte, Cuauhtémoc, Distrito Federal",1725,depto,venta,11.0,19.4198706,-99.1695089,2.0,1.0,2.0,62.0,62.0,0.0,4700000.0,metros_cubicos,POINT (-99.1695089 19.4198706),12624,0901500010998,9,15,1,0998,Urbana,88,431.0,32.0,67.0,94.0,13.0,2.0,2.0,431.0,32.0,67.0,94.0,13.0,75806.45161290323,75806.45161290323
exclusivo depa en venta,"Valladolid 3, Roma Norte, Cuauhtémoc, Distrito Federal",1730,depto,venta,8.0,19.4219483,-99.1689141,2.0,1.0,2.0,114.0,114.0,3.0,6200000.0,metros_cubicos,POINT (-99.16891409999999 19.4219483),12624,0901500010998,9,15,1,0998,Urbana,89,363.0,10.0,75.0,67.0,8.0,2.0,2.0,363.0,10.0,75.0,67.0,8.0,54385.9649122807,54385.9649122807
"roma norte, cuauhtémoc, valladolid, cuidad de méxico","Valladolid 0, Roma Norte, Cuauhtémoc, Distrito Federal",1735,depto,venta,11.0,19.419863,-99.1682223,1.0,1.0,2.0,80.0,80.0,40.0,3450000.0,metros_cubicos,POINT (-99.1682223 19.419863),12624,0901500010998,9,15,1,0998,Urbana,90,437.0,31.0,77.0,83.0,9.0,1.0,2.0,437.0,31.0,77.0,83.0,9.0,43125.0,43125.0
¡¡excelente departamento en colonia roma!! -r-,"Av Oaxaca 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1737,depto,venta,57.0,19.4207236,-99.1653451,2.0,1.0,3.0,90.0,90.0,5.0,4100000.0,metros_cubicos,POINT (-99.1653451 19.4207236),12624,0901500010998,9,15,1,0998,Urbana,91,382.0,27.0,93.0,70.0,13.0,2.0,3.0,382.0,27.0,93.0,70.0,13.0,45555.555555555555,45555.555555555555
departamento en venta en la colonia roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1801,depto,venta,3.0,19.4213891,-99.169012,2.0,2.0,2.0,74.0,74.0,1.0,5580000.0,metros_cubicos,POINT (-99.169012 19.4213891),12624,0901500010998,9,15,1,0998,Urbana,93,409.0,30.0,79.0,80.0,9.0,2.0,2.0,409.0,30.0,79.0,80.0,9.0,75405.4054054054,75405.4054054054
"icon roma, departamentos inteligentes a una cuadra de la cib","Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1803,depto,venta,,19.4218675,-99.1636483,1.0,1.0,1.0,38.0,38.0,0.0,3135000.0,metros_cubicos,POINT (-99.16364830000001 19.4218675),12624,0901500010998,9,15,1,0998,Urbana,94,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,82500.0,82500.0
"d446 - insurgentes sur, roma norte","Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1878,depto,venta,,19.42186,-99.163648,1.0,1.0,1.0,39.0,39.0,0.0,3105136.0,metros_cubicos,POINT (-99.16364799999999 19.42186),12624,0901500010998,9,15,1,0998,Urbana,97,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,79618.8717948718,79618.8717948718
"12157 av. insurgentes sur, roma norte","Av  Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1907,depto,venta,,19.421867,-99.16364,1.0,1.0,1.0,63.0,63.0,0.0,5514000.0,metros_cubicos,POINT (-99.16364 19.421867),12624,0901500010998,9,15,1,0998,Urbana,98,364.0,17.0,79.0,87.0,14.0,1.0,1.0,364.0,17.0,79.0,87.0,14.0,87523.80952380953,87523.80952380953
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1950,depto,venta,49.0,19.421917,-99.1693212,1.0,,1.0,37.13,37.13,0.0,2792170.0,metros_cubicos,POINT (-99.1693212 19.421917),12624,0901500010998,9,15,1,0998,Urbana,99,366.0,10.0,76.0,79.0,9.0,1.0,1.0,366.0,10.0,76.0,79.0,9.0,75199.83840560193,75199.83840560193
departamento en preventa en roma norte,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1965,depto,venta,11.0,19.4218158,-99.1693856,1.0,,1.0,39.65,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,9,15,1,0998,Urbana,100,357.0,10.0,74.0,79.0,9.0,1.0,1.0,357.0,10.0,74.0,79.0,9.0,77449.1551071879,77449.1551071879
"13216 av chapultepec, roma norte","Av Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1970,depto,venta,,19.421863,-99.16916,1.0,,1.0,32.0,32.0,0.0,2792170.0,metros_cubicos,POINT (-99.16916000000001 19.421863),12624,0901500010998,9,15,1,0998,Urbana,101,370.0,11.0,77.0,71.0,10.0,1.0,1.0,370.0,11.0,77.0,71.0,10.0,87255.3125,87255.3125
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1975,depto,venta,49.0,19.4218968,-99.1693856,1.0,,2.0,70.29,70.29,0.0,4804764.0,metros_cubicos,POINT (-99.1693856 19.4218968),12624,0901500010998,9,15,1,0998,Urbana,102,365.0,10.0,79.0,81.0,9.0,1.0,2.0,365.0,10.0,79.0,81.0,9.0,68356.29534784464,68356.29534784464
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1982,depto,venta,49.0,19.4218158,-99.1693856,1.0,,1.0,39.65,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,9,15,1,0998,Urbana,103,357.0,10.0,74.0,79.0,9.0,1.0,1.0,357.0,10.0,74.0,79.0,9.0,77449.1551071879,77449.1551071879
"departamentos en venta en roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1991,depto,venta,40.0,19.4219017,-99.1635997,1.0,,1.0,63.0,63.0,0.0,3465000.0,metros_cubicos,POINT (-99.16359970000001 19.4219017),12624,0901500010998,9,15,1,0998,Urbana,104,365.0,17.0,79.0,87.0,14.0,1.0,1.0,365.0,17.0,79.0,87.0,14.0,55000.0,55000.0
departamento en venta en roma norte  ff  21 - 1375 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",2005,depto,venta,4.0,19.4202688,-99.1642694,3.0,2.0,2.0,143.0,143.0,1.0,8800018.0,metros_cubicos,POINT (-99.16426939999999 19.4202688),12624,0901500010998,9,15,1,0998,Urbana,105,327.0,18.0,74.0,61.0,12.0,3.0,2.0,327.0,18.0,74.0,61.0,12.0,61538.58741258741,61538.58741258741
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56587",,19,depto,venta,,19.42186,-99.16364,1.0,,1.0,34.0,34.0,,2785000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,107,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,81911.76470588235,81911.76470588235
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56588",,29,depto,venta,,19.42186,-99.16364,1.0,,1.0,42.0,42.0,,3465000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,108,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,82500.0,82500.0
departamentos venta cuauhtémoc roma norte 38-dv-2522,,40,depto,venta,,19.4219,-99.16359,1.0,,1.0,63.0,63.0,,3465000.0,viva_anuncios,POINT (-99.16359 19.4219),12624,0901500010998,9,15,1,0998,Urbana,111,364.0,16.0,79.0,87.0,14.0,1.0,1.0,364.0,16.0,79.0,87.0,14.0,55000.0,55000.0
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 60556",,62,depto,venta,,19.42073,-99.16678,2.0,,2.0,109.0,109.0,,6950000.0,viva_anuncios,POINT (-99.16678 19.42073),12624,0901500010998,9,15,1,0998,Urbana,112,345.0,28.0,70.0,57.0,7.0,2.0,2.0,345.0,28.0,70.0,57.0,7.0,63761.46788990826,63761.46788990826
"departamentos en preventa, cerca de avenida chapultepec",,69,depto,venta,,19.42015,-99.16976,1.0,,1.0,42.0,42.0,,3425000.0,viva_anuncios,POINT (-99.16976 19.42015),12624,0901500010998,9,15,1,0998,Urbana,115,412.0,28.0,64.0,92.0,13.0,1.0,1.0,412.0,28.0,64.0,92.0,13.0,81547.61904761905,81547.61904761905
venta departamentos roma norte tonala,,145,depto,venta,,19.42,-99.17,2.0,,2.0,83.0,83.0,,8584000.0,viva_anuncios,POINT (-99.17 19.42),12624,0901500010998,9,15,1,0998,Urbana,123,452.0,77.0,59.0,93.0,13.0,2.0,2.0,452.0,77.0,59.0,93.0,13.0,103421.68674698795,103421.68674698795
venta departamentos  roma sur,,151,depto,venta,,19.42145,-99.16697,2.0,,2.0,84.0,84.0,,5300600.0,viva_anuncios,POINT (-99.16697000000001 19.42145),12624,0901500010998,9,15,1,0998,Urbana,124,350.0,18.0,75.0,57.0,6.0,2.0,2.0,350.0,18.0,75.0,57.0,6.0,63102.380952380954,63102.380952380954
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41188",,165,depto,venta,,19.42064,-99.17022,1.0,,1.0,52.0,52.0,,4976000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,9,15,1,0998,Urbana,126,412.0,23.0,74.0,92.0,13.0,1.0,1.0,412.0,23.0,74.0,92.0,13.0,95692.30769230769,95692.30769230769
"exclusivos loft en pre-venta en la roma norte, la mejor ubicacion del mercado.",,168,depto,venta,,19.42157,-99.16387,1.0,,1.0,38.0,38.0,,3135000.0,viva_anuncios,POINT (-99.16387 19.42157),12624,0901500010998,9,15,1,0998,Urbana,127,376.0,20.0,83.0,94.0,14.0,1.0,1.0,376.0,20.0,83.0,94.0,14.0,82500.0,82500.0
"ultimos dos loft en pre-venta, frente a la glorieta de las cibeles.",,169,depto,venta,,19.42012,-99.16699,1.0,,1.0,37.0,37.0,,3922000.0,viva_anuncios,POINT (-99.16699 19.42012),12624,0901500010998,9,15,1,0998,Urbana,128,384.0,36.0,64.0,64.0,8.0,1.0,1.0,384.0,36.0,64.0,64.0,8.0,106000.0,106000.0
departamento en venta roma norte,,206,depto,venta,,19.4202,-99.1684,2.0,,2.0,109.0,109.0,,5700000.0,viva_anuncios,POINT (-99.16840000000001 19.4202),12624,0901500010998,9,15,1,0998,Urbana,130,424.0,32.0,77.0,77.0,10.0,2.0,2.0,424.0,32.0,77.0,77.0,10.0,52293.577981651375,52293.577981651375
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56589",,219,depto,venta,,19.42186,-99.16364,1.0,,1.0,56.0,56.0,,4496000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,133,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,80285.71428571429,80285.71428571429
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56591",,226,depto,venta,,19.42008,-99.16704,1.0,,1.0,43.0,43.0,,4650000.0,viva_anuncios,POINT (-99.16704 19.42008),12624,0901500010998,9,15,1,0998,Urbana,134,380.0,35.0,65.0,64.0,7.0,1.0,1.0,380.0,35.0,65.0,64.0,7.0,108139.53488372093,108139.53488372093
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56590",,227,depto,venta,,19.42186,-99.16364,1.0,,1.0,63.0,63.0,,5197500.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,135,365.0,17.0,80.0,87.0,14.0,1.0,1.0,365.0,17.0,80.0,87.0,14.0,82500.0,82500.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41190",,233,depto,venta,,19.42064,-99.17022,1.0,,1.0,58.0,58.0,,5093000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,9,15,1,0998,Urbana,136,412.0,23.0,74.0,92.0,13.0,1.0,1.0,412.0,23.0,74.0,92.0,13.0,87810.3448275862,87810.3448275862
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41189",,234,depto,venta,,19.42064,-99.17022,1.0,,1.0,91.0,91.0,,5426000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,9,15,1,0998,Urbana,137,412.0,23.0,74.0,92.0,13.0,1.0,1.0,412.0,23.0,74.0,92.0,13.0,59626.37362637363,59626.37362637363
venta de departamentos en roma norte cuauhtemoc,,613,depto,venta,,19.41924,-99.16957,1.0,,1.0,44.0,44.0,,3585951.0,viva_anuncios,POINT (-99.16956999999999 19.41924),12624,0901500010998,9,15,1,0998,Urbana,175,512.0,83.0,72.0,114.0,13.0,1.0,1.0,512.0,83.0,72.0,114.0,13.0,81498.88636363637,81498.88636363637
departamento en venta en la condesa,,614,depto,venta,,19.42,-99.17,1.0,,1.0,46.0,46.0,,3200000.0,viva_anuncios,POINT (-99.17 19.42),12624,0901500010998,9,15,1,0998,Urbana,176,452.0,77.0,59.0,93.0,13.0,1.0,1.0,452.0,77.0,59.0,93.0,13.0,69565.21739130435,69565.21739130435
departamento en venta,,847,depto,venta,,19.42194,-99.16892,2.0,,3.0,107.0,107.0,,3950000.0,viva_anuncios,POINT (-99.16892 19.42194),12624,0901500010998,9,15,1,0998,Urbana,193,362.0,10.0,75.0,66.0,8.0,2.0,3.0,362.0,10.0,75.0,66.0,8.0,36915.88785046729,36915.88785046729
"1360 av. chapultepec, roma norte","Av  Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",25,depto,venta,,19.423792,-99.161901,2.0,2.0,3.0,187.0,187.0,0.0,6500000.0,metros_cubicos,POINT (-99.161901 19.423792),12699,0901500011002,9,15,1,1002,Urbana,195,348.0,7.0,64.0,88.0,12.0,2.0,3.0,348.0,7.0,64.0,88.0,12.0,34759.358288770054,34759.358288770054
preventa exclusiva · terraloza roma norte ·,"Tonala, Roma Norte, Cuauhtémoc, Distrito Federal",32,depto,venta,28.0,19.4210293,-99.1635414,1.0,,1.0,54.0,54.0,0.0,4264000.0,metros_cubicos,POINT (-99.1635414 19.4210293),12699,0901500011002,9,15,1,1002,Urbana,196,386.0,20.0,84.0,89.0,17.0,1.0,1.0,386.0,20.0,84.0,89.0,17.0,78962.96296296296,78962.96296296296
plaza río de janeiro departamento remodelado,"Plaza Río De Janeiro 53, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",42,depto,renta,54.0,19.4211906,-99.1611555,2.0,1.0,3.0,208.0,208.0,0.0,32000.0,metros_cubicos,POINT (-99.16115550000001 19.4211906),12699,0901500011002,9,15,1,1002,Urbana,197,291.0,16.0,53.0,55.0,15.0,2.0,3.0,291.0,16.0,53.0,55.0,15.0,26373.62637362637,26373.62637362637
departamento en venta en la colonia roma norte,"Colima 251, Roma Norte, Cuauhtémoc, Distrito Federal",45,depto,venta,9.0,19.4192957,-99.1635835,2.0,1.0,2.0,90.0,90.0,7.0,5600000.0,metros_cubicos,POINT (-99.1635835 19.4192957),12699,0901500011002,9,15,1,1002,Urbana,198,315.0,18.0,61.0,72.0,13.0,2.0,2.0,315.0,18.0,61.0,72.0,13.0,62222.22222222222,62222.22222222222
plaza río de janeiro en venta departamento remodelado,"Plaza Río De Janeiro 53, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",58,depto,venta,48.0,19.4211906,-99.1611555,2.0,1.0,3.0,208.0,208.0,0.0,13500000.0,metros_cubicos,POINT (-99.16115550000001 19.4211906),12699,0901500011002,9,15,1,1002,Urbana,199,291.0,16.0,53.0,55.0,15.0,2.0,3.0,291.0,16.0,53.0,55.0,15.0,64903.846153846156,64903.846153846156
espectacular ph con roof privado en plaza rio de janeiro,"Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",71,depto,renta,6.0,19.4205448,-99.1598208,2.0,2.0,2.0,200.0,200.0,8.0,90000.0,metros_cubicos,POINT (-99.15982080000001 19.4205448),12699,0901500011002,9,15,1,1002,Urbana,200,267.0,14.0,44.0,50.0,20.0,2.0,2.0,267.0,14.0,44.0,50.0,20.0,77142.85714285713,77142.85714285713
departamento ph en venta en roma norte zacatecas 212447ru,"Roma Norte, Cuauhtémoc, Distrito Federal",76,depto,venta,29.0,19.4195256,-99.162549,3.0,2.0,3.0,284.0,284.0,2.0,12900004.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,201,317.0,17.0,59.0,71.0,15.0,3.0,3.0,317.0,17.0,59.0,71.0,15.0,45422.54929577465,45422.54929577465
"muy bien iluminado depa con roof garden en roma norte, 71650","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",80,depto,renta,,19.4184868,-99.1636484,3.0,2.0,3.0,110.0,110.0,0.0,28000.0,metros_cubicos,POINT (-99.1636484 19.4184868),12699,0901500011002,9,15,1,1002,Urbana,202,318.0,14.0,62.0,78.0,13.0,3.0,3.0,318.0,14.0,62.0,78.0,13.0,43636.36363636363,43636.36363636363
renta departamento en roma norte en zacatecas,"Roma Norte, Cuauhtémoc, Distrito Federal",93,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,96.0,96.0,10.0,21000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,203,317.0,17.0,59.0,71.0,15.0,2.0,3.0,317.0,17.0,59.0,71.0,15.0,37500.0,37500.0
renta departamento  amueblado en colonia roma en medellin,"Roma Norte, Cuauhtémoc, Distrito Federal",95,depto,renta,4.0,19.4195256,-99.162549,1.0,1.0,2.0,96.0,96.0,10.0,25000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,204,317.0,17.0,59.0,71.0,15.0,1.0,2.0,317.0,17.0,59.0,71.0,15.0,44642.85714285714,44642.85714285714
divina vista a la plaza rio de janeiro,"Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",96,depto,renta,4.0,19.4210439,-99.1609432,2.0,1.0,3.0,211.0,211.0,0.0,36000.0,metros_cubicos,POINT (-99.16094320000001 19.4210439),12699,0901500011002,9,15,1,1002,Urbana,205,267.0,15.0,43.0,48.0,15.0,2.0,3.0,267.0,15.0,43.0,48.0,15.0,29248.476641841564,29248.476641841564
renta departamento duplex con roofgarden propio  roma norte en merida,"Roma Norte, Cuauhtémoc, Distrito Federal",99,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,168.0,168.0,2.0,39000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,207,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,39795.91836734694,39795.91836734694
venta departamento duplex con roofgarden propio  roma norte en merida,"Roma Norte, Cuauhtémoc, Distrito Federal",104,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,168.0,118.0,2.0,9450000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,208,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,56250.0,56250.0
"15012 plaza río de janeiro, roma norte","Plaza Río De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",106,depto,venta,,19.42119,-99.16115,2.0,1.0,3.0,208.0,208.0,0.0,13500000.0,metros_cubicos,POINT (-99.16115000000001 19.42119),12699,0901500011002,9,15,1,1002,Urbana,209,291.0,16.0,53.0,55.0,15.0,2.0,3.0,291.0,16.0,53.0,55.0,15.0,64903.846153846156,64903.846153846156
venta departamento en roma norte,"Venta Departamento En Roma Norte, Roma Sur, Cuauhtémoc, Distrito Federal",112,depto,venta,5.0,19.4230063,-99.161464,2.0,2.0,2.0,93.0,93.0,11.0,5200000.0,metros_cubicos,POINT (-99.161464 19.4230063),12699,0901500011002,9,15,1,1002,Urbana,210,295.0,7.0,46.0,68.0,14.0,2.0,2.0,295.0,7.0,46.0,68.0,14.0,55913.978494623654,55913.978494623654
departamento renta roma norte en san luis potosí,"Roma Norte, Cuauhtémoc, Distrito Federal",115,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,85.0,85.0,5.0,28000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,211,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,56470.58823529411,56470.58823529411
departamento en renta ó venta chapultepec 282 roma norte cua,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",121,depto,venta,3.0,19.4234541,-99.1619184,1.0,1.0,1.0,70.0,70.0,0.0,3250000.0,metros_cubicos,POINT (-99.1619184 19.4234541),12699,0901500011002,9,15,1,1002,Urbana,213,330.0,7.0,61.0,84.0,13.0,1.0,1.0,330.0,7.0,61.0,84.0,13.0,46428.57142857143,46428.57142857143
departamento  en venta en roma norte en yucatan,"Roma Norte, Cuauhtémoc, Distrito Federal",128,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995005.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,214,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,47000.05882352941,47000.05882352941
departamento en renta en la roma en san luis potosí,"Roma Norte, Cuauhtémoc, Distrito Federal",129,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,136.0,136.0,40.0,18000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,215,317.0,17.0,59.0,71.0,15.0,2.0,3.0,317.0,17.0,59.0,71.0,15.0,22689.075630252097,22689.075630252097
departamento en venta en condesa. en colima,"Roma Norte, Cuauhtémoc, Distrito Federal",134,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,138.0,138.0,51.0,7250000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,216,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,52536.23188405797,52536.23188405797
"departamento venta roma norte, tabasco","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",135,depto,venta,3.0,19.4195,-99.1589,2.0,1.0,3.0,112.0,112.0,0.0,6000000.0,metros_cubicos,POINT (-99.1589 19.4195),12699,0901500011002,9,15,1,1002,Urbana,217,337.0,40.0,62.0,74.0,15.0,2.0,3.0,337.0,40.0,62.0,74.0,15.0,53571.42857142857,53571.42857142857
departamento en venta cuauhtémoc  en yucatan,"Roma Norte, Cuauhtémoc, Distrito Federal",136,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995005.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,218,317.0,17.0,59.0,71.0,15.0,2.0,2.0,317.0,17.0,59.0,71.0,15.0,47000.05882352941,47000.05882352941
"col. roma, pent house con roof garden privado","Plaza Río De Janeiro 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",143,depto,renta,1.0,19.4205448,-99.1598208,2.0,2.0,2.0,200.0,150.0,8.0,90000.0,metros_cubicos,POINT (-99.15982080000001 19.4205448),12699,0901500011002,9,15,1,1002,Urbana,219,267.0,14.0,44.0,50.0,20.0,2.0,2.0,267.0,14.0,44.0,50.0,20.0,77142.85714285713,77142.85714285713
