main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela
"Departamento Venta Roma Norte, Durango","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",1460,depto,venta,1.0,19.4202688,-99.1642694,2.0,1.0,2.0,0.0,100.0,0.0,4930000.0,metros_cubicos,POINT (-99.16426939999999 19.4202688),12624,0901500010998,09,015,0001,0998,Urbana,76,327.0,18.0,74.0,61.0,12.0
"D1075 - Durango, Roma Norte","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",1465,depto,venta,,19.420087,-99.16704,1.0,,1.0,37.0,37.0,0.0,3848548.0,metros_cubicos,POINT (-99.16704 19.420087),12624,0901500010998,09,015,0001,0998,Urbana,77,381.0,35.0,65.0,65.0,7.0
Departamento En Venta Roma Norte,"Durando193, Roma Norte, Cuauhtémoc, Distrito Federal",1503,depto,venta,13.0,19.420087,-99.167044,1.0,,1.0,0.0,36.0,0.0,3848548.0,metros_cubicos,POINT (-99.167044 19.420087),12624,0901500010998,09,015,0001,0998,Urbana,78,381.0,35.0,65.0,65.0,7.0
Hermoso Departamento Roma Oportunidad De Adquirirlo // Bonfi,"Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1550,depto,venta,2.0,19.4207579,-99.1653895,2.0,1.0,3.0,90.0,90.0,5.0,4100000.0,metros_cubicos,POINT (-99.1653895 19.4207579),12624,0901500010998,09,015,0001,0998,Urbana,79,375.0,28.0,93.0,67.0,13.0
"Roma Norte, Frente A La Fuente De La Cibeles. Magnifico","Medellín 43, Roma Norte, Cuauhtémoc, Distrito Federal",1556,depto,venta,4.0,19.4205083,-99.1669138,1.0,1.0,1.0,65.0,65.0,30.0,22500.0,metros_cubicos,POINT (-99.1669138 19.4205083),12624,0901500010998,09,015,0001,0998,Urbana,80,378.0,33.0,67.0,64.0,7.0
"Un Departamento Para Un Gran Estilo De Vida, Roma Norte Cgc","Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1585,depto,venta,2.0,19.4207579,-99.1653895,2.0,2.0,2.0,180.0,180.0,0.0,4100000.0,metros_cubicos,POINT (-99.1653895 19.4207579),12624,0901500010998,09,015,0001,0998,Urbana,81,375.0,28.0,93.0,67.0,13.0
Bonito Y Cálido Departamento En La Roma Norte,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1588,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,98.0,98.0,0.0,4703000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,09,015,0001,0998,Urbana,82,389.0,29.0,78.0,71.0,7.0
Deparatmento En La Col. Roma Norte,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1596,depto,venta,7.0,19.4220585,-99.1661464,1.0,,2.0,96.0,96.0,49.0,4800000.0,metros_cubicos,POINT (-99.1661464 19.4220585),12624,0901500010998,09,015,0001,0998,Urbana,83,377.0,22.0,81.0,71.0,10.0
Departamento Clásico En Roma Norte Totalmente Renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1653,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,09,015,0001,0998,Urbana,84,389.0,29.0,78.0,71.0,7.0
"Roma Norte, Frente A La Fuente De La Cibeles. Magnifico","Medellín 43, Roma Norte, Cuauhtémoc, Distrito Federal",1669,depto,venta,4.0,19.4205083,-99.1669138,1.0,1.0,1.0,65.0,65.0,30.0,4650000.0,metros_cubicos,POINT (-99.1669138 19.4205083),12624,0901500010998,09,015,0001,0998,Urbana,85,378.0,33.0,67.0,64.0,7.0
Hermosos Departamentos En Roma Norte En Edificio Renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1705,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,09,015,0001,0998,Urbana,86,389.0,29.0,78.0,71.0,7.0
"Vo Exclusivos Departamentos, Excelentes Acabados, Roma Norte","Salamanca  11, Roma Norte, Cuauhtémoc, Distrito Federal",1722,depto,venta,10.0,19.4214358,-99.1704172,1.0,1.0,1.0,42.0,42.0,0.0,3273000.0,metros_cubicos,POINT (-99.1704172 19.4214358),12624,0901500010998,09,015,0001,0998,Urbana,87,384.0,11.0,85.0,91.0,11.0
Departamento En Venta En Roma Norte,"Salamanca 52, Roma Norte, Cuauhtémoc, Distrito Federal",1725,depto,venta,11.0,19.4198706,-99.1695089,2.0,1.0,2.0,62.0,62.0,0.0,4700000.0,metros_cubicos,POINT (-99.1695089 19.4198706),12624,0901500010998,09,015,0001,0998,Urbana,88,431.0,32.0,67.0,94.0,13.0
Exclusivo Depa En Venta,"Valladolid 3, Roma Norte, Cuauhtémoc, Distrito Federal",1730,depto,venta,8.0,19.4219483,-99.1689141,2.0,1.0,2.0,114.0,114.0,3.0,6200000.0,metros_cubicos,POINT (-99.16891409999999 19.4219483),12624,0901500010998,09,015,0001,0998,Urbana,89,363.0,10.0,75.0,67.0,8.0
"Roma Norte, Cuauhtémoc, Valladolid, Cuidad De México","Valladolid 0, Roma Norte, Cuauhtémoc, Distrito Federal",1735,depto,venta,11.0,19.419863,-99.1682223,1.0,1.0,2.0,80.0,80.0,40.0,3450000.0,metros_cubicos,POINT (-99.1682223 19.419863),12624,0901500010998,09,015,0001,0998,Urbana,90,437.0,31.0,77.0,83.0,9.0
¡¡excelente Departamento En Colonia Roma!! -r-,"Av Oaxaca 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1737,depto,venta,57.0,19.4207236,-99.1653451,2.0,1.0,3.0,90.0,90.0,5.0,4100000.0,metros_cubicos,POINT (-99.1653451 19.4207236),12624,0901500010998,09,015,0001,0998,Urbana,91,382.0,27.0,93.0,70.0,13.0
02) Increible Depto Con Terraza En La Roma !!!en Ramate Bancario!!! Cerca De Plaza Cibeles,"Av Oaxaca 58, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1785,depto,venta,22.0,19.4205299,-99.1655733,2.0,2.0,3.0,102.0,0.0,10.0,720000.0,metros_cubicos,POINT (-99.16557330000001 19.4205299),12624,0901500010998,09,015,0001,0998,Urbana,92,377.0,30.0,93.0,68.0,13.0
Departamento En Venta En La Colonia Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1801,depto,venta,3.0,19.4213891,-99.169012,2.0,2.0,2.0,0.0,74.0,1.0,5580000.0,metros_cubicos,POINT (-99.169012 19.4213891),12624,0901500010998,09,015,0001,0998,Urbana,93,409.0,30.0,79.0,80.0,9.0
"Icon Roma, Departamentos Inteligentes A Una Cuadra De La Cib","Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1803,depto,venta,,19.4218675,-99.1636483,1.0,1.0,1.0,38.0,38.0,0.0,3135000.0,metros_cubicos,POINT (-99.16364830000001 19.4218675),12624,0901500010998,09,015,0001,0998,Urbana,94,365.0,17.0,80.0,87.0,14.0
"Icon Roma, Departamentos Inteligentes A Una Cuadra De La Cib","Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1839,depto,venta,,19.4218675,-99.1636483,1.0,1.0,1.0,49.0,49.0,0.0,4102500.0,metros_cubicos,POINT (-99.16364830000001 19.4218675),12624,0901500010998,09,015,0001,0998,Urbana,95,365.0,17.0,80.0,87.0,14.0
Departamento Pent House Nuevo En Venta En Colonia Roma,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1871,depto,venta,4.0,19.4206466,-99.170547,2.0,2.0,2.0,108.0,108.0,0.0,9010885.0,metros_cubicos,POINT (-99.170547 19.4206466),12624,0901500010998,09,015,0001,0998,Urbana,96,425.0,23.0,78.0,96.0,12.0
"D446 - Insurgentes Sur, Roma Norte","Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1878,depto,venta,,19.42186,-99.163648,1.0,1.0,1.0,39.0,39.0,0.0,3105136.0,metros_cubicos,POINT (-99.16364799999999 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,97,365.0,17.0,80.0,87.0,14.0
"12157 Av. Insurgentes Sur, Roma Norte","Av  Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1907,depto,venta,,19.421867,-99.16364,1.0,1.0,1.0,63.0,63.0,0.0,5514000.0,metros_cubicos,POINT (-99.16364 19.421867),12624,0901500010998,09,015,0001,0998,Urbana,98,364.0,17.0,79.0,87.0,14.0
Preventa Av. Chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1950,depto,venta,49.0,19.421917,-99.1693212,1.0,,1.0,0.0,37.13,0.0,2792170.0,metros_cubicos,POINT (-99.1693212 19.421917),12624,0901500010998,09,015,0001,0998,Urbana,99,366.0,10.0,76.0,79.0,9.0
Departamento En Preventa En Roma Norte,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1965,depto,venta,11.0,19.4218158,-99.1693856,1.0,,1.0,0.0,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,09,015,0001,0998,Urbana,100,357.0,10.0,74.0,79.0,9.0
"13216 Av Chapultepec, Roma Norte","Av Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1970,depto,venta,,19.421863,-99.16916,1.0,,1.0,32.0,32.0,0.0,2792170.0,metros_cubicos,POINT (-99.16916000000001 19.421863),12624,0901500010998,09,015,0001,0998,Urbana,101,370.0,11.0,77.0,71.0,10.0
Preventa Av. Chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1975,depto,venta,49.0,19.4218968,-99.1693856,1.0,,2.0,0.0,70.29,0.0,4804764.0,metros_cubicos,POINT (-99.1693856 19.4218968),12624,0901500010998,09,015,0001,0998,Urbana,102,365.0,10.0,79.0,81.0,9.0
Preventa Av. Chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1982,depto,venta,49.0,19.4218158,-99.1693856,1.0,,1.0,0.0,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,09,015,0001,0998,Urbana,103,357.0,10.0,74.0,79.0,9.0
"Departamentos En Venta En Roma Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1991,depto,venta,40.0,19.4219017,-99.1635997,1.0,,1.0,63.0,63.0,0.0,3465000.0,metros_cubicos,POINT (-99.16359970000001 19.4219017),12624,0901500010998,09,015,0001,0998,Urbana,104,365.0,17.0,79.0,87.0,14.0
Departamento En Venta En Roma Norte  Ff  21 - 1375 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",2005,depto,venta,4.0,19.4202688,-99.1642694,3.0,2.0,2.0,143.0,143.0,1.0,8800018.0,metros_cubicos,POINT (-99.16426939999999 19.4202688),12624,0901500010998,09,015,0001,0998,Urbana,105,327.0,18.0,74.0,61.0,12.0
deparatmento en la col. roma norte,,10,depto,venta,,19.42205,-99.16614,1.0,,2.0,,,,4800000.0,viva_anuncios,POINT (-99.16614 19.42205),12624,0901500010998,09,015,0001,0998,Urbana,106,379.0,22.0,83.0,71.0,10.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56587",,19,depto,venta,,19.42186,-99.16364,1.0,,1.0,34.0,,,2785000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,107,365.0,17.0,80.0,87.0,14.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56588",,29,depto,venta,,19.42186,-99.16364,1.0,,1.0,42.0,,,3465000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,108,365.0,17.0,80.0,87.0,14.0
"14650 av. chapultepec, roma norte",,33,casa,venta,,19.42295,-99.16525,2.0,,2.0,85.0,,,4695000.0,viva_anuncios,POINT (-99.16525 19.42295),12624,0901500010998,09,015,0001,0998,Urbana,109,612.0,15.0,120.0,246.0,11.0
depto venta roma norte,,39,depto,venta,,19.42102,-99.16424,1.0,,2.0,,,,2975000.0,viva_anuncios,POINT (-99.16424000000001 19.42102),12624,0901500010998,09,015,0001,0998,Urbana,110,371.0,23.0,76.0,84.0,13.0
departamentos venta cuauhtémoc roma norte 38-dv-2522,,40,depto,venta,,19.4219,-99.16359,1.0,,1.0,63.0,,,3465000.0,viva_anuncios,POINT (-99.16359 19.4219),12624,0901500010998,09,015,0001,0998,Urbana,111,364.0,16.0,79.0,87.0,14.0
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 60556",,62,depto,venta,,19.42073,-99.16678,2.0,,2.0,109.0,,,6950000.0,viva_anuncios,POINT (-99.16678 19.42073),12624,0901500010998,09,015,0001,0998,Urbana,112,345.0,28.0,70.0,57.0,7.0
remato departamento en la roma,,65,depto,venta,,19.42207,-99.16695,1.0,,3.0,120.0,,,660884.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,113,375.0,15.0,75.0,66.0,7.0
atractivo departamento precio de remate zona cuauhtemoc,,68,depto,venta,,19.42074,-99.16538,2.0,,3.0,100.0,,,628000.0,viva_anuncios,POINT (-99.16538 19.42074),12624,0901500010998,09,015,0001,0998,Urbana,114,380.0,28.0,93.0,69.0,13.0
"departamentos en preventa, cerca de avenida chapultepec",,69,depto,venta,,19.42015,-99.16976,1.0,,1.0,42.0,,,3425000.0,viva_anuncios,POINT (-99.16976 19.42015),12624,0901500010998,09,015,0001,0998,Urbana,115,412.0,28.0,64.0,92.0,13.0
chapultepec 322 - roma norte,,70,casa,venta,,19.42299,-99.16423,2.0,,2.0,,,,5795000.0,viva_anuncios,POINT (-99.16423 19.42299),12624,0901500010998,09,015,0001,0998,Urbana,116,604.0,17.0,106.0,255.0,12.0
hermoso departamento en roma norte remate bancario,,78,depto,venta,,19.42074,-99.16538,2.0,,3.0,100.0,,,628000.0,viva_anuncios,POINT (-99.16538 19.42074),12624,0901500010998,09,015,0001,0998,Urbana,117,380.0,28.0,93.0,69.0,13.0
bello departamento sobre av. oaxaca en la roma norte en remate bancario,,79,depto,venta,,19.42074,-99.16538,2.0,,3.0,100.0,,,628000.0,viva_anuncios,POINT (-99.16538 19.42074),12624,0901500010998,09,015,0001,0998,Urbana,118,380.0,28.0,93.0,69.0,13.0
"icon roma - insurgentes sur 179, roma norte | 1 hab 1e",,120,casa,venta,,19.42165,-99.16376,1.0,,1.0,38.0,,,3325922.0,viva_anuncios,POINT (-99.16376 19.42165),12624,0901500010998,09,015,0001,0998,Urbana,119,377.0,20.0,83.0,92.0,15.0
departamento en preventa en la roma,,128,depto,venta,,19.42186,-99.16364,1.0,,1.0,,,,4321857.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,120,365.0,17.0,80.0,87.0,14.0
departamento con terraza en chapultepec,,130,depto,venta,,19.42187,-99.16916,1.0,,1.0,,,,2833260.0,viva_anuncios,POINT (-99.16916000000001 19.42187),12624,0901500010998,09,015,0001,0998,Urbana,121,367.0,11.0,76.0,71.0,9.0
"13216 av chapultepec, roma norte",,143,casa,venta,,19.42186,-99.16916,1.0,,1.0,32.0,,,2792170.0,viva_anuncios,POINT (-99.16916000000001 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,122,363.0,11.0,73.0,70.0,10.0
venta departamentos roma norte tonala,,145,depto,venta,,19.42,-99.17,2.0,,2.0,83.0,,,8584000.0,viva_anuncios,POINT (-99.17 19.42),12624,0901500010998,09,015,0001,0998,Urbana,123,452.0,77.0,59.0,93.0,13.0
venta departamentos  roma sur,,151,depto,venta,,19.42145,-99.16697,2.0,,2.0,84.0,,,5300600.0,viva_anuncios,POINT (-99.16697000000001 19.42145),12624,0901500010998,09,015,0001,0998,Urbana,124,350.0,18.0,75.0,57.0,6.0
"d1278 - salamanca, roma norte",,152,casa,venta,,19.42064,-99.17022,1.0,,1.0,40.0,,,4120000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,09,015,0001,0998,Urbana,125,412.0,23.0,74.0,92.0,13.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41188",,165,depto,venta,,19.42064,-99.17022,1.0,,1.0,52.0,,,4976000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,09,015,0001,0998,Urbana,126,412.0,23.0,74.0,92.0,13.0
"exclusivos loft en pre-venta en la roma norte, la mejor ubicacion del mercado.",,168,depto,venta,,19.42157,-99.16387,1.0,,1.0,38.0,,,3135000.0,viva_anuncios,POINT (-99.16387 19.42157),12624,0901500010998,09,015,0001,0998,Urbana,127,376.0,20.0,83.0,94.0,14.0
"ultimos dos loft en pre-venta, frente a la glorieta de las cibeles.",,169,depto,venta,,19.42012,-99.16699,1.0,,1.0,37.0,,,3922000.0,viva_anuncios,POINT (-99.16699 19.42012),12624,0901500010998,09,015,0001,0998,Urbana,128,384.0,36.0,64.0,64.0,8.0
excelente departamento  ubicado en  medellin 14 roma cuauhtemoc cdmx     remate bancario,,176,depto,venta,,19.42207,-99.16695,2.0,,3.0,120.0,,,660884.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,129,375.0,15.0,75.0,66.0,7.0
departamento en venta roma norte,,206,depto,venta,,19.4202,-99.1684,2.0,,2.0,109.0,,,5700000.0,viva_anuncios,POINT (-99.16840000000001 19.4202),12624,0901500010998,09,015,0001,0998,Urbana,130,424.0,32.0,77.0,77.0,10.0
ph en venta roma norte cuauhtémoc,,213,depto,venta,,19.42028,-99.17046,3.0,,3.0,,,,14700000.0,viva_anuncios,POINT (-99.17046000000001 19.42028),12624,0901500010998,09,015,0001,0998,Urbana,131,470.0,75.0,76.0,98.0,11.0
bonito depto en roma norte remate bancario,,217,depto,venta,,19.42074,-99.16538,2.0,,3.0,100.0,,,628000.0,viva_anuncios,POINT (-99.16538 19.42074),12624,0901500010998,09,015,0001,0998,Urbana,132,380.0,28.0,93.0,69.0,13.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56589",,219,depto,venta,,19.42186,-99.16364,1.0,,1.0,56.0,,,4496000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,133,365.0,17.0,80.0,87.0,14.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56591",,226,depto,venta,,19.42008,-99.16704,1.0,,1.0,43.0,,,4650000.0,viva_anuncios,POINT (-99.16704 19.42008),12624,0901500010998,09,015,0001,0998,Urbana,134,380.0,35.0,65.0,64.0,7.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56590",,227,depto,venta,,19.42186,-99.16364,1.0,,1.0,63.0,,,5197500.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,135,365.0,17.0,80.0,87.0,14.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41190",,233,depto,venta,,19.42064,-99.17022,1.0,,1.0,58.0,,,5093000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,09,015,0001,0998,Urbana,136,412.0,23.0,74.0,92.0,13.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41189",,234,depto,venta,,19.42064,-99.17022,1.0,,1.0,91.0,,,5426000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,09,015,0001,0998,Urbana,137,412.0,23.0,74.0,92.0,13.0
"15016 puebla, roma norte",,250,casa,venta,,19.42138,-99.16901,2.0,,2.0,107.0,,,7390000.0,viva_anuncios,POINT (-99.16901 19.42138),12624,0901500010998,09,015,0001,0998,Urbana,138,407.0,30.0,77.0,80.0,9.0
"15029 puebla, roma norte",,251,casa,venta,,19.42138,-99.16901,2.0,,2.0,74.0,,,5625000.0,viva_anuncios,POINT (-99.16901 19.42138),12624,0901500010998,09,015,0001,0998,Urbana,139,407.0,30.0,77.0,80.0,9.0
"14483 calle salamanca, roma norte",,254,casa,venta,,19.41987,-99.1695,2.0,,2.0,89.0,,,8500000.0,viva_anuncios,POINT (-99.1695 19.41987),12624,0901500010998,09,015,0001,0998,Urbana,140,430.0,32.0,67.0,94.0,13.0
"14323 valladolid, roma norte",,260,casa,venta,,19.42028,-99.168,2.0,,3.0,109.0,,,6500000.0,viva_anuncios,POINT (-99.16800000000001 19.42028),12624,0901500010998,09,015,0001,0998,Urbana,141,406.0,32.0,74.0,75.0,9.0
"12157 av. insurgentes sur, roma norte",,271,casa,venta,,19.42186,-99.16364,1.0,,1.0,63.0,,,5514000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,142,365.0,17.0,80.0,87.0,14.0
"d1075 - durango, roma norte",,285,casa,venta,,19.42008,-99.16704,1.0,,1.0,37.0,,,3848548.0,viva_anuncios,POINT (-99.16704 19.42008),12624,0901500010998,09,015,0001,0998,Urbana,143,380.0,35.0,65.0,64.0,7.0
"9577 puebla, roma norte",,287,casa,venta,,19.4224,-99.16488,2.0,,3.0,93.0,,,5956000.0,viva_anuncios,POINT (-99.16488 19.4224),12624,0901500010998,09,015,0001,0998,Urbana,144,379.0,19.0,75.0,83.0,12.0
"d1030 - av. chapultepec, roma norte",,289,casa,venta,,19.42194,-99.16916,1.0,,1.0,29.0,,,2752944.0,viva_anuncios,POINT (-99.16916000000001 19.42194),12624,0901500010998,09,015,0001,0998,Urbana,145,369.0,11.0,75.0,71.0,9.0
"3929 puebla, roma norte",,308,casa,venta,,19.42185,-99.16588,1.0,,2.0,110.0,,,4875000.0,viva_anuncios,POINT (-99.16588 19.42185),12624,0901500010998,09,015,0001,0998,Urbana,146,364.0,21.0,82.0,66.0,10.0
"d649 - sinaloa, roma norte",,310,casa,venta,,19.42011,-99.17019,2.0,,2.0,103.0,,,6820000.0,viva_anuncios,POINT (-99.17019000000001 19.42011),12624,0901500010998,09,015,0001,0998,Urbana,147,447.0,75.0,64.0,89.0,12.0
departamento 2 recamaras en venta,,391,depto,venta,,19.42201,-99.16702,2.0,,2.0,,,,2990000.0,viva_anuncios,POINT (-99.16701999999999 19.42201),12624,0901500010998,09,015,0001,0998,Urbana,148,372.0,15.0,76.0,64.0,7.0
departamento 3 recamaras en venta,,392,depto,venta,,19.42186,-99.16879,2.0,,3.0,,,,3950000.0,viva_anuncios,POINT (-99.16879 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,149,345.0,10.0,71.0,64.0,8.0
departamento en venta valladolid roma norte!!,,408,depto,venta,,19.4202,-99.16837,2.0,,3.0,,,,5600000.0,viva_anuncios,POINT (-99.16837 19.4202),12624,0901500010998,09,015,0001,0998,Urbana,150,423.0,32.0,75.0,77.0,10.0
departamento 1 recamaras en venta,,425,depto,venta,,19.42256,-99.16381,1.0,,1.0,,,,2400000.0,viva_anuncios,POINT (-99.16381 19.42256),12624,0901500010998,09,015,0001,0998,Urbana,151,385.0,16.0,73.0,94.0,12.0
departamento 2 recamaras en venta,,440,depto,venta,,19.42087,-99.17046,1.0,,2.0,,,,2800000.0,viva_anuncios,POINT (-99.17046000000001 19.42087),12624,0901500010998,09,015,0001,0998,Urbana,152,395.0,17.0,74.0,96.0,13.0
lindo departamento en la roma en remate bancario,,454,depto,venta,,19.42207,-99.16695,2.0,,3.0,120.0,,,660899.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,153,375.0,15.0,75.0,66.0,7.0
bonito y espacioso departamento en la roma remate bancario,,476,depto,venta,,19.42207,-99.16695,2.0,,3.0,120.0,,,660999.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,154,375.0,15.0,75.0,66.0,7.0
lindo departamento en miguel hidalgo,,479,depto,venta,,19.42207,-99.16695,2.0,,3.0,120.0,,,660884.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,155,375.0,15.0,75.0,66.0,7.0
bonito departamento en roma remate bancario,,498,depto,venta,,19.42207,-99.16695,2.0,,3.0,120.0,,,660884.0,viva_anuncios,POINT (-99.16695 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,156,375.0,15.0,75.0,66.0,7.0
venta departamento roma norte,,519,depto,venta,,19.42149,-99.16557,2.0,,3.0,,,,5950000.0,viva_anuncios,POINT (-99.16557 19.42149),12624,0901500010998,09,015,0001,0998,Urbana,157,389.0,23.0,94.0,74.0,11.0
invierte en loft 37 m² en la roma!,,520,depto,venta,,19.42141,-99.16414,1.0,,1.0,,,,3500000.0,viva_anuncios,POINT (-99.16414 19.42141),12624,0901500010998,09,015,0001,0998,Urbana,158,375.0,23.0,76.0,91.0,14.0
loft 38 m² en la colonia roma! gimnasio y coworking. preventa,,521,depto,venta,,19.42193,-99.16361,1.0,,1.0,,,,2900001.0,viva_anuncios,POINT (-99.16361000000001 19.42193),12624,0901500010998,09,015,0001,0998,Urbana,159,363.0,16.0,79.0,86.0,14.0
preventa loft 38 m² en la colonia roma! oportunidad de inversión!,,522,depto,venta,,19.42186,-99.16363,1.0,,1.0,,,,3156000.0,viva_anuncios,POINT (-99.16363 19.42186),12624,0901500010998,09,015,0001,0998,Urbana,160,363.0,17.0,80.0,87.0,14.0
loft 42m2 en la colonia roma. acabados de lujo,,523,depto,venta,,19.42207,-99.16486,1.0,,1.0,,,,3170002.0,viva_anuncios,POINT (-99.16486 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,161,406.0,19.0,99.0,92.0,12.0
preventa loft 38 m² en la colonia roma! gimnasio y coworking incluido!,,524,depto,venta,,19.42207,-99.16355,1.0,,1.0,,,,3170000.0,viva_anuncios,POINT (-99.16355 19.42207),12624,0901500010998,09,015,0001,0998,Urbana,162,368.0,15.0,81.0,88.0,13.0
"preventa departamento 47m2, tipo loft en la roma con estacionamiento!",,525,depto,venta,,19.42218,-99.16503,1.0,,1.0,,,,3010000.0,viva_anuncios,POINT (-99.16503 19.42218),12624,0901500010998,09,015,0001,0998,Urbana,163,413.0,19.0,101.0,87.0,12.0
